狀態,姓名,年度,出數,打席,打數,打點,得分,安打,一安,二安,三安,全壘打,被三振,盜壘,打擊率,上壘率,長打率,保送,故意四壞,觸身球
退役,翁再生,2006,27,52,45,1,4,7,6,1,0,0,9,0,0.156,0.269,0.178,4,0,3
退役,黃高俊,2006,25,25,20,2,2,3,3,0,0,0,5,0,0.15,0.32,0.15,5,0,0
退役,楊進雄,2006,24,28,27,2,3,6,6,0,0,0,6,0,0.222,0.25,0.222,1,0,0
退役,吳修帆,2006,23,39,38,1,3,6,6,0,0,0,10,0,0.158,0.179,0.158,1,0,0
退役,王子菘,2006,21,59,49,3,3,4,4,0,0,0,13,1,0.082,0.167,0.082,4,0,1
退役,許誌為,2006,21,39,34,1,1,10,10,0,0,0,5,1,0.294,0.342,0.294,3,0,0
退役,張育保,2006,18,6,6,0,6,2,2,0,0,0,2,0,0.333,0.333,0.333,0,0,0
退役,林聖凱,2006,17,30,29,4,2,4,3,0,0,1,12,0,0.138,0.167,0.241,1,0,0
退役,陳文賓,2006,17,55,47,6,8,9,6,2,0,1,13,1,0.191,0.309,0.298,7,0,1
退役,鄭景益,2006,16,33,25,3,1,3,2,1,0,0,12,0,0.12,0.29,0.16,6,1,0
退役,柏頓,2006,15,57,52,13,5,14,8,2,0,4,9,0,0.269,0.316,0.538,2,0,2
退役,王俊仁,2006,14,15,13,1,1,0,0,0,0,0,4,0,0,0.067,0,1,0,0
退役,邱企彬,2006,14,5,3,0,3,0,0,0,0,0,2,0,0,0.4,0,2,0,0
現役,潘武雄,2006,14,40,35,6,4,7,4,1,2,0,11,0,0.2,0.3,0.343,4,0,1
退役,陳元甲,2006,14,25,23,1,2,3,2,0,1,0,4,0,0.13,0.167,0.217,1,0,0
退役,林馴偉,2006,14,15,15,0,0,1,1,0,0,0,5,0,0.067,0.067,0.067,0,0,0
退役,黃小偉,2006,14,27,23,3,0,6,5,1,0,0,6,0,0.261,0.333,0.304,3,0,0
退役,?壯勳,2006,13,22,21,2,1,4,3,1,0,0,8,0,0.19,0.19,0.238,0,0,0
退役,陳志偉,2006,13,12,11,0,1,4,2,2,0,0,6,0,0.364,0.417,0.545,1,0,0
退役,王建強,2006,13,43,37,6,4,5,2,1,0,2,11,0,0.135,0.256,0.324,4,0,2
退役,曾鏡峰,2006,12,6,5,1,1,2,2,0,0,0,2,1,0.4,0.5,0.4,1,0,0
退役,尼爾森,2006,12,47,43,4,2,8,7,0,0,1,2,1,0.186,0.217,0.256,2,0,0
退役,施翔凱,2006,11,19,18,0,1,3,3,0,0,0,3,0,0.167,0.211,0.167,1,0,0
退役,林明憲,2006,11,25,23,2,1,8,7,1,0,0,5,0,0.348,0.348,0.391,0,0,0
退役,劉家豪,2006,10,19,17,1,2,3,2,1,0,0,3,0,0.176,0.211,0.235,1,0,0
退役,王宜民,2007,100,413,383,20,52,110,91,18,0,1,37,14,0.287,0.319,0.342,15,0,4
現役,高國慶,2007,100,459,425,89,79,152,107,24,1,20,51,0,0.358,0.394,0.56,27,2,1
退役,郭銘仁,2007,100,463,412,36,64,121,104,12,3,2,66,6,0.294,0.358,0.352,37,1,5
退役,張泰山,2007,100,434,402,80,62,128,90,19,0,19,55,12,0.318,0.357,0.507,19,3,7
退役,石志偉,2007,100,438,399,36,53,105,87,12,3,2,33,7,0.263,0.316,0.321,24,0,7
退役,布雷,2007,99,456,399,107,94,125,71,21,0,33,44,1,0.313,0.384,0.614,36,6,12
退役,許國隆,2007,99,395,368,56,43,112,81,23,1,7,75,0,0.304,0.34,0.429,19,1,3
退役,黃龍義,2007,99,428,384,41,76,108,78,16,2,12,65,27,0.281,0.348,0.427,31,0,9
退役,陳峰民,2007,99,339,305,35,24,65,43,14,2,6,41,2,0.213,0.27,0.331,22,0,3
退役,高俊強,2007,98,407,342,55,57,103,75,17,4,7,56,19,0.301,0.404,0.436,56,0,5
退役,鄭達鴻,2007,98,359,311,35,64,98,75,15,5,3,55,12,0.315,0.384,0.424,29,1,8
退役,王傳家,2007,98,432,380,50,62,113,79,25,2,7,48,2,0.297,0.374,0.429,46,0,2
退役,彭政閔,2007,97,409,345,64,80,125,87,17,0,21,67,12,0.362,0.441,0.594,48,8,4
退役,陳懷山,2007,96,423,380,49,54,106,88,11,1,6,64,4,0.279,0.341,0.361,31,1,5
退役,高瑋,2007,95,371,321,64,43,86,54,22,1,9,54,1,0.268,0.339,0.427,35,1,1
退役,謝佳賢,2007,95,425,372,79,84,131,78,32,2,19,80,5,0.352,0.42,0.602,41,1,6
退役,余賢明,2007,95,358,320,25,47,73,59,9,3,2,62,8,0.228,0.291,0.294,26,0,3
退役,黃正偉,2007,94,380,352,27,49,104,91,11,0,2,64,18,0.295,0.324,0.344,14,2,3
退役,陽森,2007,94,403,341,65,67,101,76,17,0,8,69,8,0.296,0.394,0.416,45,1,12
退役,劉芙豪,2007,94,360,328,58,45,111,76,25,1,9,62,7,0.338,0.393,0.503,26,0,4
退役,鄭兆行,2007,94,409,366,44,63,110,83,15,3,9,54,3,0.301,0.36,0.432,35,0,2
退役,許人介,2007,93,323,284,27,48,81,65,11,2,3,36,9,0.285,0.337,0.37,14,0,9
現役,潘武雄,2007,92,412,360,44,66,115,91,14,4,6,74,3,0.319,0.403,0.431,44,0,7
現役,周思齊,2007,92,252,221,34,41,68,46,14,1,7,41,5,0.308,0.37,0.475,21,1,2
退役,楊睿智,2007,90,260,231,19,35,74,63,11,0,0,29,7,0.32,0.371,0.368,16,0,3
退役,林鴻遠,2007,89,350,325,60,51,99,67,18,2,12,43,0,0.305,0.347,0.483,20,1,2
退役,蘇建榮,2007,89,245,215,19,24,46,35,9,0,2,45,5,0.214,0.288,0.284,21,0,3
退役,陳金鋒,2007,88,369,301,66,70,115,73,13,3,26,50,11,0.382,0.479,0.704,53,8,5
退役,曾豪駒,2007,88,327,285,32,36,70,48,15,3,4,52,6,0.246,0.325,0.361,31,2,4
退役,陳連宏,2007,87,308,266,48,49,76,48,16,1,11,47,3,0.286,0.362,0.477,32,1,3
退役,林宗男,2007,87,305,262,26,38,70,50,12,6,2,43,3,0.267,0.35,0.382,29,0,6
退役,鄧蒔陽,2007,87,300,270,38,42,80,57,12,2,9,36,4,0.296,0.358,0.456,25,1,2
退役,高志綱,2007,86,338,303,47,49,89,69,14,1,5,34,1,0.294,0.354,0.396,25,1,5
退役,曾華偉,2007,86,299,270,27,35,78,66,8,2,2,44,3,0.289,0.345,0.356,21,0,2
退役,王信民,2007,84,280,244,25,28,62,49,8,2,3,38,5,0.254,0.325,0.34,26,1,1
退役,劉耿欣,2007,84,302,268,26,30,67,56,9,2,0,48,8,0.25,0.299,0.299,17,0,3
退役,郭岱詠,2007,83,273,243,38,21,71,58,9,0,4,47,4,0.292,0.338,0.379,17,1,2
退役,陳志偉,2007,83,304,287,45,26,90,67,14,6,3,49,0,0.314,0.336,0.436,8,0,3
退役,王金勇,2007,80,242,210,24,20,55,44,6,2,3,22,1,0.262,0.325,0.352,17,0,4
現役,林智勝,2007,80,331,289,59,58,90,55,17,2,16,49,5,0.311,0.387,0.55,32,4,4
退役,蔣智聰,2007,78,276,249,39,29,73,58,9,1,5,54,1,0.293,0.347,0.398,15,0,7
退役,陳瑞振,2007,77,318,283,39,36,91,78,11,1,1,27,0,0.322,0.371,0.378,22,0,2
退役,鄭昌明,2007,76,264,223,24,25,48,31,13,1,3,50,0,0.215,0.288,0.323,22,0,2
退役,郭岱琦,2007,76,201,186,29,24,48,30,12,0,6,47,0,0.258,0.313,0.419,14,0,1
退役,陳克帆,2007,76,199,180,32,24,44,32,7,3,2,26,2,0.244,0.293,0.35,12,0,2
退役,陽東益,2007,75,205,179,14,29,39,30,6,2,1,56,7,0.218,0.286,0.291,16,0,1
退役,丘昌榮,2007,75,173,155,13,13,44,36,7,1,0,38,0,0.284,0.351,0.342,7,0,9
退役,蔡建偉,2007,75,229,201,18,27,51,40,6,4,1,47,4,0.254,0.336,0.338,23,0,2
退役,葉長龍,2007,74,154,140,11,25,29,22,5,0,2,24,2,0.207,0.253,0.286,7,0,2
退役,楊松弦,2007,73,241,228,28,40,74,57,12,4,1,31,9,0.325,0.351,0.425,9,0,1
退役,翁再生,2007,73,171,147,18,22,40,33,5,1,1,36,1,0.272,0.353,0.34,14,0,5
退役,陳冠任,2007,71,292,268,42,43,96,78,12,1,5,21,0,0.358,0.405,0.466,16,1,6
退役,紀俊麟,2007,69,310,268,28,43,72,53,14,5,0,33,19,0.269,0.339,0.358,28,4,2
退役,葉君璋,2007,69,237,218,20,19,53,43,8,1,1,33,1,0.243,0.284,0.303,6,0,7
退役,陳健偉,2007,68,226,195,31,30,54,41,9,1,3,37,5,0.277,0.354,0.379,25,1,0
退役,陳智弘,2007,66,205,185,22,20,45,33,9,1,2,51,2,0.243,0.287,0.335,7,0,6
退役,陳嘉宏,2007,65,186,171,17,21,46,29,12,0,5,33,1,0.269,0.319,0.427,10,0,3
退役,余進德,2007,65,208,184,10,25,47,44,1,2,0,32,5,0.255,0.301,0.283,12,0,0
退役,曾漢州,2007,64,195,159,27,17,39,24,10,0,5,27,0,0.245,0.358,0.403,26,3,3
退役,王子菘,2007,64,152,139,18,17,36,29,6,0,1,30,1,0.259,0.297,0.324,7,0,1
退役,陳元甲,2007,64,141,133,18,16,31,22,6,0,3,22,3,0.233,0.25,0.346,4,0,0
退役,陳江和,2007,63,191,176,26,15,47,42,3,0,2,31,1,0.267,0.299,0.318,7,0,2
退役,林明憲,2007,59,233,205,15,34,66,56,8,1,1,31,5,0.322,0.386,0.385,14,1,8
退役,陳永哲,2007,58,108,94,6,11,21,17,3,0,1,17,1,0.223,0.305,0.287,8,0,3
退役,林津平,2007,56,161,149,24,12,35,25,8,0,2,31,0,0.235,0.277,0.329,7,0,2
退役,陳瑞昌,2007,55,107,96,7,6,29,26,2,0,1,12,0,0.302,0.349,0.354,4,0,4
退役,馮勝賢,2007,53,169,147,11,9,29,23,4,2,0,12,0,0.197,0.274,0.252,11,0,5
退役,楊進雄,2007,52,87,78,8,4,16,12,3,1,0,16,1,0.205,0.287,0.269,8,0,1
退役,曾鏡峰,2007,51,52,48,5,6,9,7,1,1,0,17,1,0.188,0.235,0.25,3,0,0
退役,曾家賢,2007,51,101,91,9,6,22,18,2,2,0,32,0,0.242,0.307,0.308,9,0,0
退役,卡洛斯,2007,50,223,195,52,27,70,46,16,0,8,40,2,0.359,0.412,0.564,18,2,3
退役,石金受,2007,49,96,85,9,6,19,18,1,0,0,10,0,0.224,0.292,0.235,9,0,0
退役,黃泰龍,2007,48,127,118,17,16,35,27,6,0,2,15,3,0.297,0.32,0.398,3,0,1
退役,朱鴻森,2007,46,92,82,6,14,15,13,1,1,0,17,0,0.183,0.218,0.22,4,0,0
退役,吳柏宏,2007,45,85,70,6,9,17,13,3,1,0,16,0,0.243,0.329,0.314,8,0,1
退役,黃貴裕,2007,44,94,78,19,9,18,13,3,1,1,19,2,0.231,0.309,0.333,9,0,2
退役,潘忠韋,2007,43,165,156,21,11,37,29,6,0,2,23,2,0.237,0.256,0.314,3,0,2
退役,鍾家寶,2007,42,87,77,5,8,17,17,0,0,0,16,2,0.221,0.277,0.221,6,0,0
退役,考菲,2007,40,180,146,33,37,38,18,9,0,11,34,0,0.26,0.394,0.548,24,0,9
退役,陳致鵬,2007,40,62,52,9,9,10,8,2,0,0,11,0,0.192,0.228,0.231,3,0,0
退役,郭一峰,2007,40,91,84,10,9,15,11,4,0,0,32,0,0.179,0.225,0.226,4,0,1
退役,鄭乃文,2007,39,60,57,3,8,9,7,1,0,1,18,0,0.158,0.2,0.228,3,0,0
退役,吳佳榮,2007,39,72,56,2,10,13,13,0,0,0,8,3,0.232,0.377,0.232,12,0,1
退役,黃小偉,2007,38,114,101,8,13,31,23,5,2,1,30,0,0.307,0.381,0.426,11,0,1
退役,林聖凱,2007,37,72,67,16,3,12,8,1,0,3,22,0,0.179,0.236,0.328,5,0,0
退役,呂俊雄,2007,36,79,78,3,9,17,15,2,0,0,10,2,0.218,0.228,0.244,1,0,0
退役,施翔凱,2007,34,28,24,3,5,3,2,1,0,0,9,2,0.125,0.192,0.167,2,0,0
退役,黃忠義,2007,34,99,93,11,9,23,18,3,1,1,6,1,0.247,0.286,0.333,4,0,1
退役,黃甘霖,2007,33,107,98,10,12,33,27,5,0,1,12,0,0.337,0.393,0.418,8,0,1
退役,許聖杰,2007,33,67,62,4,6,17,15,2,0,0,8,0,0.274,0.313,0.306,4,0,0
退役,施金典,2007,32,47,45,4,7,16,14,2,0,0,9,0,0.356,0.383,0.4,2,0,0
退役,東尼,2007,32,132,121,25,20,41,25,8,0,8,20,5,0.339,0.371,0.603,4,0,4
退役,楊博壬,2007,31,58,53,4,8,14,14,0,0,0,12,1,0.264,0.304,0.264,3,0,0
退役,陳致遠,2007,30,118,111,27,20,41,25,11,1,4,18,0,0.369,0.39,0.595,5,0,0
退役,高政華,2007,29,81,69,8,9,20,14,5,0,1,12,0,0.29,0.363,0.406,9,0,0
退役,剛力士,2007,29,127,113,18,19,38,27,9,0,2,17,0,0.336,0.409,0.469,13,0,1
退役,許峰賓,2007,25,34,29,2,3,7,7,0,0,0,3,4,0.241,0.333,0.241,4,0,0
退役,藤本博史,2007,24,79,75,6,7,19,16,2,1,0,10,0,0.253,0.273,0.307,1,0,1
退役,王勇熙,2007,24,27,24,2,6,5,4,1,0,0,7,0,0.208,0.296,0.25,3,0,0
退役,張家源,2007,24,9,8,0,6,1,1,0,0,0,3,0,0.125,0.222,0.125,1,0,0
退役,李志傑,2007,24,62,55,1,7,12,9,3,0,0,10,0,0.218,0.283,0.273,5,0,0
退役,邱俊文,2007,23,34,32,0,3,5,4,1,0,0,2,0,0.156,0.182,0.188,1,0,0
退役,陳意忠,2007,22,22,19,0,1,1,0,1,0,0,14,0,0.053,0.182,0.105,3,0,0
退役,張建銘,2007,21,75,67,11,10,23,13,6,2,2,14,0,0.343,0.389,0.582,4,0,1
退役,張育保,2007,20,9,5,0,2,1,1,0,0,0,2,1,0.2,0.5,0.2,2,0,1
退役,劉家豪,2007,17,32,29,2,2,6,5,0,1,0,8,0,0.207,0.258,0.276,2,0,0
退役,蔡宗佑,2007,15,34,29,1,6,4,4,0,0,0,1,0,0.138,0.194,0.138,2,0,0
退役,林馴偉,2007,15,25,23,2,4,7,5,2,0,0,5,0,0.304,0.36,0.391,2,0,0
退役,張民諺,2007,15,32,31,3,2,5,3,1,1,0,10,0,0.161,0.188,0.258,1,0,0
退役,萬德祥,2007,14,32,31,1,1,6,5,1,0,0,4,0,0.194,0.219,0.226,1,0,0
退役,力歐,2007,14,56,52,11,9,18,14,1,0,3,9,0,0.346,0.393,0.538,3,0,1
退役,陳俊輝,2007,13,12,12,3,1,2,1,0,0,1,6,0,0.167,0.167,0.417,0,0,0
退役,吳昭輝,2007,12,11,11,0,1,2,2,0,0,0,4,0,0.182,0.182,0.182,0,0,0
退役,洛可,2007,11,48,41,1,5,8,5,3,0,0,4,0,0.195,0.313,0.268,4,0,3
退役,石彥緯,2007,11,24,22,4,4,7,5,0,2,0,4,1,0.318,0.375,0.5,2,0,0
退役,王俊仁,2007,10,10,9,3,1,2,2,0,0,0,2,0,0.222,0.3,0.222,1,0,0
退役,楊博超,2007,8,10,8,0,3,2,1,1,0,0,2,0,0.25,0.4,0.375,2,0,0
退役,馬帝那,2007,7,19,17,2,1,3,3,0,0,0,4,0,0.176,0.222,0.176,1,0,0
退役,黃浩然,2007,7,9,8,0,1,1,0,1,0,0,4,0,0.125,0.222,0.25,1,0,0
退役,潘瑞勳,2007,6,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
退役,劉芙豪,2008,100,358,309,49,46,73,47,15,3,8,74,1,0.236,0.31,0.382,34,0,4
退役,石志偉,2008,99,431,397,46,64,132,106,23,3,0,34,2,0.332,0.377,0.406,24,0,5
退役,陳冠任,2008,98,440,400,77,58,139,118,13,7,1,27,4,0.347,0.391,0.423,20,4,11
退役,黃龍義,2008,98,462,413,57,89,127,71,40,4,12,78,13,0.308,0.371,0.511,36,2,7
現役,王勝偉,2008,97,444,381,36,61,98,75,17,4,2,58,24,0.257,0.341,0.339,30,2,19
退役,黃正偉,2008,97,386,339,30,53,82,68,9,3,2,57,18,0.242,0.313,0.304,33,0,2
退役,葉君璋,2008,97,337,311,26,26,70,58,11,1,0,32,2,0.225,0.271,0.267,20,0,0
退役,布雷,2008,96,420,361,102,90,119,68,26,1,24,39,0,0.33,0.401,0.607,39,4,9
現役,高國慶,2008,96,432,395,74,60,131,94,28,2,7,49,0,0.332,0.376,0.466,23,1,8
退役,鄭達鴻,2008,95,372,339,30,43,94,75,14,4,1,36,5,0.277,0.333,0.351,20,0,9
退役,林宗男,2008,94,325,294,30,29,77,60,12,3,2,46,11,0.262,0.306,0.344,18,0,2
退役,高瑋,2008,93,363,304,45,36,90,73,14,3,0,51,1,0.296,0.392,0.362,51,0,0
退役,郭銘仁,2008,89,374,320,39,60,100,71,19,6,4,58,4,0.312,0.404,0.447,45,0,6
退役,陳克帆,2008,89,337,303,39,34,89,70,17,1,1,34,0,0.294,0.349,0.366,24,0,3
退役,王傳家,2008,89,353,316,50,35,95,73,15,3,4,30,0,0.301,0.357,0.405,29,0,2
退役,蔡建偉,2008,89,305,262,17,43,78,58,16,3,1,48,3,0.298,0.387,0.393,37,1,2
退役,陳連宏,2008,87,366,309,65,50,97,62,22,0,13,55,2,0.314,0.411,0.511,49,1,4
退役,陳志偉,2008,87,320,301,43,27,83,59,18,2,4,58,2,0.276,0.313,0.389,15,1,2
退役,張建銘,2008,87,367,333,24,53,87,75,7,3,2,45,7,0.261,0.317,0.318,16,2,12
現役,周思齊,2008,85,377,336,34,60,111,80,20,7,4,56,12,0.33,0.392,0.467,34,1,2
退役,李義偉,2008,84,280,261,28,22,52,36,11,1,4,88,1,0.199,0.234,0.295,8,0,4
退役,陳元甲,2008,84,301,280,31,30,73,51,17,3,2,52,5,0.261,0.29,0.364,11,1,3
現役,潘武雄,2008,83,322,266,47,72,92,53,22,4,13,26,8,0.346,0.455,0.605,49,1,5
退役,曾華偉,2008,83,292,272,25,24,75,64,8,2,1,33,7,0.276,0.309,0.331,11,0,3
退役,陳峰民,2008,83,295,261,29,33,68,54,12,1,1,30,0,0.261,0.318,0.326,21,1,3
退役,張泰山,2008,82,326,302,65,46,104,75,17,1,11,41,6,0.344,0.384,0.517,15,3,5
退役,陳致遠,2008,81,375,334,50,71,101,68,19,3,11,36,17,0.302,0.362,0.476,30,2,4
退役,彭政閔,2008,81,342,284,60,50,111,86,17,0,8,50,23,0.391,0.473,0.535,45,6,3
現役,林智勝,2008,79,344,289,65,52,92,66,12,3,11,67,11,0.318,0.392,0.495,35,2,7
退役,郭岱琦,2008,78,254,232,41,34,55,34,13,0,8,52,1,0.237,0.299,0.397,21,0,0
退役,高志綱,2008,77,254,224,28,18,54,46,6,0,2,29,0,0.241,0.3,0.295,16,0,5
退役,郭一峰,2008,77,232,197,19,28,54,40,9,2,3,53,2,0.274,0.359,0.386,21,0,5
退役,曾豪駒,2008,77,263,232,33,33,65,45,15,0,5,36,2,0.28,0.341,0.409,20,2,3
退役,陽森,2008,76,315,269,40,47,82,58,22,1,1,54,2,0.305,0.392,0.405,39,1,2
退役,黃泰龍,2008,76,179,169,13,20,35,26,6,0,3,33,3,0.207,0.233,0.296,5,0,1
退役,陳瑞振,2008,76,298,262,28,23,70,62,8,0,0,32,3,0.267,0.329,0.298,24,0,2
退役,潘忠韋,2008,76,252,233,45,21,67,48,12,1,6,51,1,0.288,0.328,0.425,14,2,1
退役,吳家輝,2008,75,184,174,14,21,46,37,7,2,0,35,3,0.264,0.282,0.328,5,0,0
退役,朱鴻森,2008,75,210,188,20,36,52,44,7,0,1,28,11,0.277,0.327,0.33,7,0,8
退役,黃忠義,2008,74,261,228,25,18,61,47,10,1,3,25,0,0.268,0.346,0.36,23,0,6
退役,張家浩,2008,73,169,149,14,16,32,30,1,1,0,32,5,0.215,0.285,0.235,13,1,2
退役,蔣智聰,2008,72,241,213,29,26,62,49,9,3,1,38,3,0.291,0.35,0.376,17,0,4
退役,許國隆,2008,72,253,242,20,20,58,44,11,0,3,53,1,0.24,0.262,0.322,7,0,1
退役,黃政琦,2008,71,248,224,24,20,51,39,10,1,1,52,0,0.228,0.296,0.295,21,0,1
退役,曾家賢,2008,71,240,201,32,19,48,34,9,1,4,55,0,0.239,0.338,0.353,29,0,4
退役,謝佳賢,2008,71,302,264,53,51,76,52,7,0,17,76,4,0.288,0.368,0.508,34,3,0
退役,余進德,2008,71,242,215,22,31,59,51,7,0,1,28,5,0.274,0.322,0.321,15,1,0
退役,楊松弦,2008,70,247,227,16,47,65,58,5,2,0,20,9,0.286,0.333,0.326,15,0,2
退役,蘇建榮,2008,70,128,119,11,10,22,17,3,1,1,28,4,0.185,0.23,0.252,7,0,0
退役,霸漢,2008,70,303,266,56,42,86,53,23,0,10,32,0,0.323,0.391,0.523,19,3,11
退役,王宜民,2008,69,233,210,19,26,57,48,9,0,0,24,3,0.271,0.317,0.314,12,0,2
退役,林鴻遠,2008,69,201,183,27,19,55,43,7,2,3,31,0,0.301,0.363,0.41,17,0,1
退役,林錦章,2008,69,215,193,14,20,36,23,10,0,3,43,3,0.187,0.256,0.285,17,0,1
退役,鄭兆行,2008,69,262,238,21,32,66,56,8,1,1,37,2,0.277,0.327,0.332,18,0,1
退役,呂俊雄,2008,69,183,163,23,16,31,25,3,1,2,27,6,0.19,0.267,0.258,14,1,3
退役,王信民,2008,68,200,185,17,17,54,44,7,3,0,22,3,0.292,0.333,0.362,11,1,1
退役,陳懷山,2008,68,227,206,32,19,51,45,5,0,1,30,0,0.248,0.299,0.286,16,0,0
退役,郭岱詠,2008,67,272,240,31,33,74,50,15,1,8,47,2,0.308,0.381,0.479,26,1,2
退役,鄧蒔陽,2008,66,227,209,20,27,57,47,6,1,3,33,0,0.273,0.311,0.354,12,0,0
退役,陳金鋒,2008,66,279,240,70,52,88,53,17,2,16,53,4,0.367,0.428,0.654,28,3,2
退役,陳江和,2008,65,255,232,21,24,60,52,7,1,0,33,3,0.259,0.296,0.297,9,0,4
退役,林永坤,2008,64,183,164,5,29,33,28,5,0,0,34,4,0.201,0.272,0.232,8,0,8
退役,張家源,2008,62,195,169,9,26,44,35,7,1,1,26,1,0.26,0.347,0.331,19,0,4
退役,林明憲,2008,62,173,148,16,26,30,28,2,0,0,12,8,0.203,0.288,0.216,17,1,2
退役,施金典,2008,60,124,113,11,7,22,18,3,1,0,15,0,0.195,0.238,0.239,7,1,0
退役,拿破崙,2008,59,253,240,32,31,75,60,9,3,3,25,8,0.312,0.333,0.413,8,1,1
退役,威納斯,2008,59,258,228,42,33,82,55,20,0,7,19,1,0.36,0.409,0.539,16,4,6
退役,康哲瑋,2008,58,183,161,10,19,40,37,2,1,0,18,3,0.248,0.288,0.273,5,0,4
退役,卡洛斯,2008,57,231,209,27,34,57,36,14,1,6,45,1,0.273,0.329,0.435,17,0,2
退役,陳瑞昌,2008,57,158,140,21,17,41,31,7,0,3,17,2,0.293,0.357,0.407,10,0,5
退役,余賢明,2008,56,189,170,11,17,48,45,2,1,0,26,4,0.282,0.341,0.306,11,0,4
退役,陳嘉宏,2008,55,124,116,12,7,28,17,9,0,2,25,0,0.241,0.282,0.371,4,0,3
退役,林冠仲,2008,52,138,120,10,9,25,19,3,3,0,25,0,0.208,0.284,0.283,10,1,3
退役,陽東益,2008,50,128,120,8,14,31,26,4,0,1,22,3,0.258,0.299,0.317,5,0,2
退役,黃甘霖,2008,50,165,140,12,26,36,36,0,0,0,17,3,0.257,0.358,0.257,18,0,5
退役,許聖杰,2008,49,131,120,9,13,27,22,4,0,1,19,1,0.225,0.271,0.283,8,1,0
退役,黃小偉,2008,48,98,93,11,12,23,17,3,0,3,21,1,0.247,0.278,0.376,4,0,0
退役,許峰賓,2008,45,94,73,8,15,19,17,2,0,0,16,11,0.26,0.402,0.288,17,0,1
退役,蔡宗佑,2008,44,84,71,8,9,17,16,1,0,0,7,1,0.239,0.313,0.254,8,0,0
退役,陳致鵬,2008,44,109,99,10,17,25,21,3,0,1,14,1,0.253,0.296,0.313,3,0,4
退役,吳柏宏,2008,43,78,68,1,10,14,13,1,0,0,12,2,0.206,0.26,0.221,3,0,2
退役,王金勇,2008,43,138,121,11,13,33,27,4,0,2,13,1,0.273,0.348,0.355,14,1,0
退役,楊進雄,2008,43,47,41,3,3,6,5,0,1,0,14,0,0.146,0.234,0.195,5,0,0
退役,鍾承祐,2008,42,145,131,17,22,33,23,5,2,3,25,2,0.252,0.31,0.389,10,1,1
退役,高俊強,2008,41,170,149,17,16,39,28,8,1,2,27,7,0.262,0.341,0.369,17,0,2
退役,亞伯汗,2008,40,156,138,19,19,37,32,2,0,3,27,0,0.268,0.344,0.348,15,2,1
退役,劉耿欣,2008,39,85,76,7,9,16,15,1,0,0,10,3,0.211,0.25,0.224,3,0,1
退役,葉長龍,2008,37,99,89,6,8,22,21,1,0,0,15,0,0.247,0.287,0.258,5,0,0
退役,王子菘,2008,36,96,77,10,14,21,16,4,1,0,16,0,0.273,0.383,0.351,15,0,0
退役,林馴偉,2008,36,45,42,4,10,10,6,3,0,1,8,1,0.238,0.289,0.381,3,0,0
退役,莊景賀,2008,32,47,41,6,8,11,8,1,0,2,7,5,0.268,0.362,0.439,5,0,1
退役,?壯勳,2008,31,54,48,3,7,14,10,3,0,1,12,0,0.292,0.358,0.417,4,0,1
退役,阿布多,2008,29,125,112,23,13,35,26,6,0,3,14,1,0.312,0.366,0.446,8,2,2
退役,陳宗宏,2008,27,41,34,1,8,5,4,0,1,0,6,0,0.147,0.275,0.206,4,0,2
退役,林津平,2008,27,66,59,3,5,9,7,2,0,0,14,0,0.153,0.215,0.186,4,0,1
退役,胡仁偉,2008,27,58,54,5,6,7,5,2,0,0,20,0,0.13,0.19,0.167,4,0,0
退役,張民諺,2008,27,41,36,5,5,8,6,1,0,1,6,0,0.222,0.282,0.333,3,0,0
退役,黃浩然,2008,26,55,49,5,7,12,10,1,0,1,17,1,0.245,0.327,0.327,6,0,0
退役,呂祐華,2008,24,24,22,3,5,5,4,0,0,1,3,0,0.227,0.292,0.364,2,0,0
退役,劉家豪,2008,24,66,58,2,10,14,12,2,0,0,9,0,0.241,0.29,0.276,3,0,1
退役,陳永哲,2008,23,53,48,3,3,8,8,0,0,0,14,1,0.167,0.216,0.167,2,0,1
退役,高政華,2008,22,62,51,5,7,15,11,4,0,0,12,0,0.294,0.403,0.373,9,0,1
退役,林聖凱,2008,21,40,36,1,3,5,4,1,0,0,7,0,0.139,0.184,0.167,2,0,0
退役,楊博超,2008,21,30,30,7,3,8,2,4,1,1,12,0,0.267,0.267,0.567,0,0,0
退役,力歐,2008,20,77,72,13,9,21,12,5,0,4,16,1,0.292,0.325,0.528,3,0,1
退役,鍾家寶,2008,18,11,11,1,3,2,1,0,1,0,3,0,0.182,0.182,0.364,0,0,0
退役,石彥緯,2008,18,24,23,4,6,4,1,2,1,0,7,3,0.174,0.208,0.348,1,0,0
退役,凡托,2008,17,50,48,1,5,14,11,2,0,1,7,0,0.292,0.32,0.396,2,0,0
退役,陳智弘,2008,16,20,20,3,2,4,2,1,0,1,3,0,0.2,0.2,0.4,0,0,0
退役,郭俊佑,2008,14,51,43,8,6,10,7,2,0,1,19,0,0.233,0.314,0.349,6,0,0
退役,許人介,2008,14,45,43,5,5,12,10,1,1,0,4,1,0.279,0.311,0.349,2,0,0
退役,王俊仁,2008,13,21,18,0,2,2,1,1,0,0,7,0,0.111,0.2,0.167,2,0,0
退役,石金受,2008,13,21,21,1,1,5,5,0,0,0,4,0,0.238,0.238,0.238,0,0,0
